u,xi1,xi2,sig,phi,lpost,cont
323,1.502207487204845,0.8540828655679309,10.824713074926143,0.008958480583597007,-8248.258741441587,TRUE
8,1.9233182842308596,0.9895875292157063,4.221569509245049,0.1608350485151426,-8242.445261901177,FALSE
224,1.5922322219932188,0.5370998349523266,44.920912152648576,0.011252718680896195,-8246.197296687824,TRUE
7,1.8557827921066485,1.0512568891737113,4.708360599166419,0.1746545133784181,-8239.465082155975,FALSE
192,1.5298808816674043,0.5599680085341258,90.27850683931308,0.0111731843575419,-8247.041156029474,FALSE
466,1.5544624435471321,0.5206512788879394,129.91660441529692,0.007090914871132737,-8248.89917614008,TRUE
7,1.9354834873596725,1.0963728214946757,3.300294417322664,0.1746545133784181,-8239.78775013837,FALSE
13,1.6604349793490196,0.8819383176325315,11.353713918027555,0.1126139370773302,-8242.55355479751,FALSE
99,1.5607382639992267,0.6851707986206221,11.84588228338059,0.019655749868974875,-8246.92337671868,TRUE
218,1.5258388395715923,0.7043428418702791,7.598777985916021,0.010179333071226287,-8245.779092091674,TRUE
433,1.5309534155467106,0.5373508187037103,56.53554026812472,0.0059189878258383575,-8246.539064127932,TRUE
199,1.5359876959877945,0.3752712532867702,61.009423188087766,0.010162320724866825,-8248.182007350653,TRUE
400,1.564395714470296,-0.04971877789057361,345.8210196325731,0.008132095947134812,-8250.198008957872,TRUE
82,1.5749334177934358,0.896670665346174,0.2613109179380241,0.02526115760164254,-8245.229717907572,TRUE
214,1.5387004282568382,0.6491658954423076,29.496833367642886,0.009997059688326962,-8247.559596925834,FALSE
3,2.2175056867642073,1.1991291071302266,0.7828874217894788,0.3181940229052985,-8240.804799374408,TRUE
5,1.9268665357391335,1.0478017964534811,4.18809261226066,0.22140546897971186,-8241.909498932466,FALSE
314,1.5811594557906508,0.4643815405224615,68.46099001717009,0.008239311587013888,-8246.674378652424,TRUE
419,1.542267254529169,0.34243823879017543,88.3492736952802,0.005138923791261105,-8246.747555997927,TRUE
428,1.5407861332424273,0.5530328472801651,83.16009045574614,0.006809025103201033,-8247.30461052342,TRUE
448,1.5711788172307342,0.4048813067089757,63.12483341377158,0.005157588729445012,-8247.005744607017,TRUE
214,1.4294945670571746,0.30703712644751746,116.45515637890526,0.00972634906875222,-8254.47867847513,TRUE
222,1.512283556296325,0.5986462087809663,28.117978234115558,0.009614480029554857,-8246.5021136701,TRUE
26,1.7121469140356895,0.823243433408291,23.466744564001154,0.06615701264334019,-8243.216436456338,FALSE
35,1.6025768146918993,0.8682767871247025,27.33669903695677,0.05174948544545722,-8243.346444690555,FALSE
262,1.4988448723113375,0.44190833359118253,144.8371321797801,0.00911496618641576,-8249.84694648009,FALSE
118,1.5319484136075592,0.4519047452079744,46.74277400047744,0.017614483867833368,-8248.05028558411,TRUE
359,1.5611713251392907,0.4404680007668383,106.30534918977942,0.007843791929620824,-8246.879523021591,TRUE
192,1.5342974125087618,0.12880865370008304,288.9023130746342,0.0111731843575419,-8247.584897875178,FALSE
27,1.629478436810067,0.7907634087457647,27.875753580617346,0.06380476330491032,-8242.90105499885,FALSE
455,1.554548946711494,0.20476747266421413,194.91436919887093,0.005712902370003092,-8247.500862111889,TRUE
29,1.6635706631604044,1.070198297308132,3.4568592606067616,0.06174654513378418,-8245.742281857141,FALSE
3,1.843077258272252,1.0789098119636222,1.8374548843760268,0.32047422128706304,-8241.631389475888,TRUE
2,2.653111492074381,1.2087108711513672,1.356332745170773,0.39400176418700383,-8239.069077142301,FALSE
2,3.104504567720986,1.1768861770198833,1.576058704701444,0.39400176418700383,-8239.003861860017,FALSE
341,1.539375413617822,0.6370021003882902,135.05408386896988,0.01084486494678304,-8250.54717083375,TRUE
218,1.5148374189248743,0.5678919949144875,30.53278766752874,0.009548160817422937,-8246.666174451024,TRUE
293,1.5902771348544067,0.7185200621464309,23.73292775734796,0.007644810349897089,-8248.704192882802,FALSE
104,1.5902483658290607,0.707293705734024,9.492594483600978,0.019743623010167737,-8246.085256053406,TRUE
230,1.5908804326224344,0.457810593465294,136.44841549057634,0.009703028521023229,-8247.86209089586,FALSE
134,1.5564758221811499,0.8853803786480035,20.607333868965082,0.020607826255430874,-8246.238404539603,TRUE
174,1.5666720889366856,0.4424889214846972,92.59804490593464,0.016625664256522447,-8246.25818344226,TRUE
6,1.7309550036200976,1.0707522184112743,4.332158648311463,0.19347250808585711,-8241.14315226792,FALSE
3,2.095696643053776,1.1129606065864448,1.348284134304247,0.3223882243973234,-8241.052841482271,TRUE
2,2.9705947288376002,1.1057523105494877,1.7249566147514335,0.39400176418700383,-8239.379121478782,FALSE
16,1.7415963833655268,1.0019269188775501,2.0265964236720375,0.09876553333077395,-8245.11874538313,TRUE
7,2.0824772902372586,1.0866304984542798,2.5854402001911394,0.1746545133784181,-8242.043713729574,FALSE
6,2.0093626897333046,1.0995131293300742,3.8362199912613772,0.19347250808585711,-8238.45985675322,FALSE
163,1.5300175019734532,0.7477270101552586,19.886288826770567,0.014575574787046084,-8245.276832983956,TRUE
6,1.796922762944701,1.058773531683438,3.772045488000714,0.19347250808585711,-8239.56252729894,FALSE
275,1.531175173670094,0.5591115224450278,25.58067983762615,0.007795439283552399,-8246.064374042446,TRUE
88,1.557141635285431,0.70490000969483535,54.00411396426132,0.025286680388121142,-8246.819943922046,FALSE
148,1.572813873393826,0.7523233757890001,6.662785692779,0.015323714004283914,-8244.819351472428,TRUE
38,1.684276624830146,0.8007058520801026,25.585996004087527,0.048809173772419875,-8243.244014558846,FALSE
269,1.5536794970790366,0.5520526185913242,89.91499673484854,0.01118250680829926,-8246.81510144353,TRUE
185,1.6126900191615479,0.7738737864579485,2.2377019149447017,0.013991547023579297,-8246.14148034794,TRUE
150,1.6099689809786728,0.5789057303771052,17.449034488199768,0.015583651867097913,-8249.314218586165,FALSE
219,1.531311026181346,0.5331869537622258,76.06152377205557,0.012174957488873569,-8245.90035925556,TRUE
3,1.8209470594859127,1.1183344659151493,1.403854112287666,0.30817216711808604,-8241.648344559124,TRUE
2,3.4143751637714765,1.17313859778017,1.5844495653496453,0.39400176418700383,-8239.26739643782,FALSE
60,1.6457050149981607,0.6017809737393084,58.053106825492165,0.03557777124375184,-8247.56790393813,FALSE
6,2.0707773678409205,1.0000579531630391,5.194630162932622,0.19347250808585711,-8238.935321903433,FALSE
6,1.8274303972333021,1.0192470773086233,4.537221822070716,0.19347250808585711,-8239.227377447238,FALSE
117,1.5820308060707948,0.5497010296365806,30.29633210644648,0.01830152734519906,-8246.465223342082,TRUE
6,1.8363278839979242,1.165264137340747,2.0286135821617726,0.21838726790414445,-8244.390539776903,TRUE
312,1.5100204065762055,0.48688366766353885,79.9825362670719,0.007814935744297782,-8246.617952036306,TRUE
120,1.56955807079658,0.7048790061253825,32.34128159103248,0.021196752726004492,-8244.75079602515,TRUE
7,1.6632869544704576,1.0436014347619276,4.901801383426677,0.1746545133784181,-8242.673994198096,FALSE
177,1.5628841211541877,0.2473847519127868,255.9470333939062,0.012643340194060571,-8248.458309938578,FALSE
533,1.5665270162084166,0.4179724059471709,108.70542195599772,0.005200532393792868,-8247.778133387503,TRUE
348,1.5572253438512857,0.5331403003438038,25.340401131132936,0.00654652388742373,-8246.129453594254,TRUE
165,1.5811690793583846,0.3845389356315347,85.37694617570153,0.016328292993699707,-8246.449412183314,TRUE
136,1.5994582444639704,0.6886643391713183,63.532393449833194,0.017347838870920316,-8247.914004973476,FALSE
204,1.574333151094452,0.28965669411056405,265.55203040391825,0.010879153190238165,-8248.46230043439,FALSE
197,1.5464135820131706,0.623483466027953,50.532160468978596,0.013408476723985912,-8245.42779079841,TRUE
241,1.5550162345611664,0.44178127557440156,109.17562369909486,0.012145893504075385,-8246.447839522352,TRUE
184,1.5462536323479144,0.6853067131914651,16.874913558299546,0.012403897380804515,-8245.08495521333,TRUE
148,1.5688077362911297,0.5318118754370316,36.26695854524401,0.014827826841858389,-8245.90067686334,TRUE
249,1.5913211060579646,0.286344582521435,118.36129059346749,0.01083655406243759,-8247.629281489353,TRUE
298,1.6216405979335633,0.71916451519993,17.940297447600372,0.010459898108879881,-8249.33910565411,TRUE
74,1.6636166095740181,0.8150796992039191,36.48088872033327,0.029403116730373418,-8247.989175526072,FALSE
221,1.5741870309268942,0.5245281407990704,17.167435742942587,0.009004514921853425,-8247.313196618043,TRUE
474,1.5532686768767037,0.14830809593340497,216.2504406525847,0.0052990179775793626,-8247.738121057404,TRUE
12,1.7170902765482738,1.1323696765290985,3.8738399451863073,0.11908262275801235,-8242.780307835725,FALSE
2,2.046367643109287,1.219194366906777,1.195128221607411,0.39400176418700383,-8241.154786404431,FALSE
2,3.1996384903246846,1.1194861483075953,1.8487582823034538,0.39400176418700383,-8239.511976595626,FALSE
6,2.2505757579978276,1.1430572101626892,2.7439762565543546,0.19347250808585711,-8240.501402816328,FALSE
6,1.992461942654479,1.050311532460863,4.204418401578008,0.19347250808585711,-8238.20666915519,FALSE
114,1.5956654751120465,0.6489486817908721,30.724272606043662,0.021500744106695023,-8244.932179547359,TRUE
30,1.642119517512264,1.0201175029403977,10.275641288698488,0.05968832696265804,-8244.697176094325,FALSE
38,1.6310361715753459,0.6063023054575479,61.69819097499431,0.048809173772419875,-8245.267000834876,FALSE
192,1.573196273053161,0.5391676303814239,73.39397643795155,0.0111731843575419,-8246.648594784547,FALSE
8,1.9554310646486937,0.9806455550664199,5.634325042473331,0.1608350485151426,-8242.089794285203,FALSE
6,2.0925638076313664,1.0963762577236977,2.765198609597684,0.19347250808585711,-8239.201125427293,FALSE
205,1.5621844444558923,0.2912901912100068,101.96469255909156,0.010585122022934431,-8249.290063632845,FALSE
79,1.5333642795952738,0.5576064934921099,64.49836202706062,0.027932960893854747,-8247.34968032355,FALSE
24,1.646041446214557,1.0593814825798165,6.574082250990473,0.08432330813083129,-8246.2662439091,TRUE
280,1.5181280840431317,0.5357721582231154,24.87289576588166,0.007190976825970424,-8246.732578297993,TRUE
110,1.544448546105609,0.6123520495888869,35.098881304765015,0.020627100525341086,-8245.14756034538,TRUE
2,2.6225507266609793,1.1416484076165112,1.5014432313294306,0.39400176418700383,-8239.143581556202,FALSE
2,1.8433197525591747,1.2600089915354058,1.2612917485308708,0.39400176418700383,-8243.425896485187,FALSE
2,2.6183594972874,1.2492241647777573,1.1928202307788587,0.39400176418700383,-8239.760775942828,FALSE
286,1.534733521602874,0.49206409130312445,60.5808839205552,0.008249017523659094,-8245.923915529685,TRUE
6,2.0997727039716554,0.972951759541433,5.560708548668938,0.19347250808585711,-8239.43467593005,FALSE
8,1.7790140054476693,1.1768408395700867,2.7612450078672763,0.1608350485151426,-8242.83014263581,FALSE
6,2.0724938328306077,0.9478928421476618,4.9372977871068064,0.19347250808585711,-8239.383705187067,FALSE
157,1.5159359341450793,0.691276452765812,62.420657131371456,0.018151174625906895,-8247.220759758107,TRUE
444,1.498607511681389,0.5515519266820174,81.55256229701399,0.0059588747409753,-8247.783804665645,TRUE
196,1.5655992262615406,0.4727761355733838,64.45199166307746,0.012693333425809137,-8245.616291620105,TRUE
163,1.6333982494010315,0.3056464151555054,194.10147670947543,0.014113496030579242,-8249.853585795114,FALSE
6,1.9436254183629036,0.9998540475659607,6.893374916765105,0.19347250808585711,-8242.583198386284,FALSE
35,1.6573749118597987,0.7738459102275761,35.76168014791557,0.05174948544545722,-8242.564866164108,FALSE
2,4.495147325066074,1.0460471859084925,2.1171114880055475,0.39400176418700383,-8242.9305747579765,FALSE
4,2.0090669326252666,1.1379552240474915,0.9588169989645342,0.26087223201777093,-8241.67002845327,TRUE
43,1.639905693786708,0.736079723007646,36.20213764138398,0.04498676859747133,-8244.089797759956,FALSE
163,1.5857881827430171,0.29596698795571896,142.8428278929488,0.014113496030579242,-8247.897317068928,FALSE
2,3.9459761968710922,1.1313714308214937,1.4320567919134741,0.39400176418700383,-8240.780860177247,FALSE
138,1.5434854764163812,0.7099137893233954,42.40953896471078,0.019375790826647605,-8245.480715146638,TRUE
290,1.524976115376492,0.6201850699544541,129.78072376173904,0.007644810349897089,-8249.072803545934,FALSE
164,1.5664051794070284,0.5476669189563905,84.37331673145047,0.014113496030579242,-8247.16620191675,FALSE
163,1.5624604734905323,0.4499024351193092,113.5263896330375,0.014113496030579242,-8247.223614704091,FALSE
6,2.0670920013665084,1.0348647554959731,5.853767018409888,0.19347250808585711,-8240.702595002724,FALSE
143,1.6036308778119603,0.5840164916000093,64.07025212040145,0.021134673791841786,-8247.110547088047,TRUE
182,1.569551545457381,0.3982601917112177,105.08111516782033,0.016247799189601418,-8246.662868587986,TRUE
68,1.6369125094888144,0.6614884748061503,62.396226675957045,0.03087327256689209,-8245.863811200546,FALSE
96,1.5814987097611368,0.7415103740519846,23.990049776059333,0.02529607256420813,-8244.509957124254,TRUE
99,1.5626537071373297,0.6036522294507507,51.46758944766283,0.022934431049691267,-8246.62829266332,FALSE
34,1.7100328272635705,0.764015595967982,32.5277083666282,0.054395765951190826,-8245.5696162898,FALSE
294,1.5391567884233457,0.6575119683442074,156.6424398126263,0.0073507791825933545,-8249.203560396747,FALSE
36,1.7248496116308605,0.6611036329293127,38.15448770284943,0.05116142311084975,-8244.281511728177,FALSE
530,1.5841762942731146,0.7704507161930427,20.976188972295827,0.007043973556486809,-8251.0890726474,TRUE
442,1.5177567355667863,0.36537976160516716,177.91111515771422,0.0065125937044429386,-8247.876726309616,TRUE
49,1.6038888396536461,0.7130756272819236,13.395738053425296,0.039562379170571094,-8246.484682279226,TRUE
231,1.6318679192653156,0.6194518893626091,89.29971032740559,0.009408997353719493,-8249.239256396959,FALSE
518,1.587076353023948,0.25782127443461506,243.59925946315582,0.0064646368534267105,-8250.547645399123,TRUE
267,1.5155458003180673,0.8585903348588524,48.86210363298947,0.012236662052827122,-8249.494940957165,TRUE
6,1.9094187655943502,1.051303844950293,4.1302070305498475,0.19347250808585711,-8238.387645881516,FALSE
298,1.6045047959864178,0.5595230165470638,45.33694980003572,0.00927109869203429,-8247.504647803395,TRUE
95,1.5564981373570281,0.47469718506639086,59.745971949752544,0.02381652455160247,-8247.6084076698,FALSE
646,1.6037129217829813,0.5593265307100739,54.620822895475854,0.005156026951153349,-8250.867404624352,TRUE
148,1.5861721170757828,0.5729938577461634,28.08201450926657,0.014980185771392518,-8245.80508344936,TRUE
139,1.5807536148462238,0.6078828496472123,53.52446360294735,0.0199993573398158,-8245.552230561687,TRUE
221,1.5713365458517663,0.45740808986062925,206.56880895575443,0.009997059688326962,-8248.251951204918,FALSE
213,1.5994759385973503,0.3633933479500773,126.65292268437729,0.009997059688326962,-8247.357817193337,FALSE
133,1.5639246482550655,0.727311418756709,22.46471589631253,0.01813322190791652,-8244.66337941475,TRUE
77,1.540830353507915,0.8374933603609362,12.319465618796325,0.027669169782793754,-8245.18788957538,TRUE
203,1.5922085809454347,0.4695699364324579,61.01913042598138,0.012492702298384274,-8246.25240570553,TRUE
371,1.5198579833627668,0.20789666823849595,196.59762098005368,0.007058150786569925,-8247.334216704938,TRUE
36,1.5931205290801316,0.7242490222312428,35.06812082951015,0.05116142311084975,-8243.685712501332,FALSE
35,1.616128912520004,0.7379172054684374,25.087388665237796,0.05174948544545722,-8242.817569276385,FALSE
306,1.5855574741828105,0.6992754847448996,116.56921139059035,0.007056748015289621,-8249.351831161,FALSE
6,1.812320994995735,0.984626787789849,4.152709993389227,0.19347250808585711,-8240.081982084625,FALSE
396,1.5500893320272666,0.26248213819826827,123.06687327553759,0.005612525131728571,-8247.17802391502,TRUE
134,1.6254824935166061,0.7302182277877909,21.816397125015072,0.019763806819333367,-8246.17653894655,TRUE
30,1.609057894198107,1.0766928664903106,0.5355123661040053,0.05968758319843707,-8244.550178431353,TRUE
93,1.6037646277779094,0.5062487846070023,42.958111085344086,0.025992547198007084,-8246.245921390511,TRUE
21,1.6304183098800105,0.9944641295668342,7.845930105016716,0.0920352615675812,-8245.441385888204,TRUE
4,1.8967819905336902,1.1933521910178508,0.9449326811263818,0.26059058931430473,-8240.165793786886,TRUE
209,1.615439975721963,0.7058671246106801,102.08933620463122,0.009997059688326962,-8247.698742723278,FALSE
64,1.5612093710252282,1.0896718629067912,18.018156893103217,0.03293149073801823,-8249.192500041041,FALSE
478,1.5347179903330284,0.447840947414454,103.71184144857993,0.005566300678855812,-8247.007146866621,TRUE
201,1.5352043335931258,0.5879104049969461,101.73594617386408,0.016055748663932133,-8248.161318758006,TRUE
206,1.5683405366865961,0.3337624217899233,121.07091875477744,0.014161239460223955,-8246.827959056911,TRUE
26,1.6047829334583485,1.1163188107557807,3.468722181981356,0.07321940998894924,-8244.821768688507,TRUE
458,1.5673383967379044,0.31730291864721866,131.54088740733482,0.005582075232108054,-8247.342360443849,TRUE
6,2.094124535621495,1.1588165721788921,3.251867890706688,0.19347250808585711,-8239.415766630233,FALSE
27,1.8332041409022122,0.8023181009792679,20.77819954125415,0.06380476330491032,-8245.68643394831,FALSE
392,1.558754678167943,0.5255943082948158,5.592246023931072,0.0054222346268169,-8246.42590289656,TRUE
38,1.6201725964648546,0.5562378596794272,44.02775828902307,0.048809173772419875,-8243.46276940556,FALSE
125,1.5149453611120407,0.33408035066465747,104.71399444935182,0.022586898084778703,-8248.227274577366,TRUE
181,1.5377823810062428,0.44941111823420143,120.01248633155274,0.012349309026756836,-8247.249221281292,FALSE
99,1.552424971482691,0.874809392995781,10.592973534274574,0.023557966075261803,-8244.932885199905,TRUE
352,1.5509283378823,0.5411905083159174,54.358279622677834,0.0073555598298069265,-8246.224429942538,TRUE
7,1.7502277487859166,1.06402159918528,3.8359333550892103,0.1746545133784181,-8240.69434158107,FALSE
80,1.6031973249792602,0.7719048842768617,10.394821729114113,0.026699950024237803,-8245.146690789057,TRUE
475,1.521353197944337,0.2829870728272692,158.01185611975376,0.005026635331280458,-8247.1037644419,TRUE
155,1.632209949395995,0.32872676923583016,225.0949318843004,0.014995589532490444,-8251.593570589926,FALSE
277,1.5605629757795283,0.715243226765591,0.7306053534366157,0.00903404701509682,-8245.660289315234,TRUE
107,1.5554085049041881,0.8037046689658284,20.591200721059778,0.0228178873187932,-8244.797528960175,TRUE
244,1.5298250611245217,0.514944947108007,83.11645024130547,0.010994024258674972,-8246.079543718763,TRUE
6,2.251075552955721,0.9631463573072451,5.1811409776504025,0.19347250808585711,-8240.591600454649,FALSE
6,1.9084856139733706,1.085990401820961,3.2030516344348365,0.19347250808585711,-8238.624451466309,FALSE
347,1.5669426581788186,0.5400946893859981,62.10261321241134,0.007920227867085917,-8246.653857799412,TRUE
441,1.5109877643900709,0.5951251957973137,18.423924231939438,0.005339119624100108,-8246.614347859044,TRUE
322,1.5369058746884594,0.4302064304007237,72.79845193300099,0.007151698762329859,-8246.210668329792,TRUE
27,1.732069211609544,0.6431031600381065,28.605264020552735,0.06380476330491032,-8243.431400121717,FALSE
2,3.0838959041534397,1.0639553795692085,2.0654659372365116,0.39400176418700383,-8240.657010096218,FALSE
17,1.7459930089908169,1.0092129565593044,3.016272730422745,0.09991823270685758,-8244.402261845205,TRUE
6,1.9759111226472506,1.208823059410165,2.2939411198802286,0.19347250808585711,-8239.744980725789,FALSE
8,1.8878158591301624,1.1127711919857544,3.542856391571346,0.1608350485151426,-8241.887144162705,FALSE
6,2.2875178720949574,1.0768350445445876,3.9175112513005996,0.19347250808585711,-8240.412635717244,FALSE
13,1.7094113773478792,1.025523214388069,4.743483087971028,0.12964834286229834,-8244.901039746519,TRUE
6,1.987846452014467,0.992596832026445,4.840235334625801,0.19347250808585711,-8238.496227089372,FALSE
6,1.9275737036784726,1.0586236706960201,4.147996704655517,0.19347250808585711,-8238.33582136394,FALSE
413,1.558344070069096,0.4465156336217781,34.021784916392654,0.005131241133155682,-8246.638361882255,TRUE
38,1.5863787577249315,0.8099014777492604,23.064771228935154,0.048809173772419875,-8243.824495600205,FALSE
6,2.0651738909666046,1.037082910350967,4.129230449520816,0.19347250808585711,-8238.374870982605,FALSE
6,1.9543807762667404,0.9746692275044563,5.013818375753274,0.19347250808585711,-8238.726145267183,FALSE
493,1.5541638030420035,0.3633777415808054,134.83318513470255,0.005452479380763731,-8247.339320540013,TRUE
137,1.562284384398062,0.8741899219298953,19.1521543646479,0.020023267945936504,-8245.978034507694,TRUE
224,1.567389267569522,0.4340326790836708,82.49424775060794,0.011695632394015715,-8245.95300355887,TRUE
175,1.524817667242427,0.7646028450031762,14.656318049440427,0.013450068191728037,-8245.483580874898,TRUE
220,1.615566871002081,0.49371920834149974,28.537420392539843,0.010034186459945816,-8248.141159705965,TRUE
291,1.5645605036963328,0.608126109579367,23.079121362928994,0.007644810349897089,-8248.082813310632,FALSE
408,1.5548665697667292,0.447327588487311,69.68312715395585,0.005993064985068051,-8246.479543700947,TRUE
4,1.8033356562880285,1.2337916879980606,0.7482218536576749,0.2536571636211443,-8241.504607940768,TRUE
6,2.2241423709956396,1.2472449063234141,1.9829153988706982,0.19347250808585711,-8241.98951949878,FALSE
2,2.89548470118062,1.158250743978341,1.5508964402357963,0.39400176418700383,-8238.801642137563,FALSE
3,1.9490511461946614,1.1715867753888203,1.5202912714638035,0.3277026092605591,-8240.697991914527,TRUE
6,1.882320891081684,1.0286620234517874,4.271263610215111,0.19347250808585711,-8238.600314327712,FALSE
93,1.58272030823406,0.706636801905967,35.69247978344511,0.028336469510996408,-8245.142334011676,TRUE
37,1.5972003587790666,0.7260223364162199,38.5393488510233,0.05027932960893855,-8244.187708785172,FALSE
294,1.5631316743418304,0.5406450789041632,2.5841321392976653,0.0067045827212145895,-8246.817333601868,TRUE
6,2.157398316122865,1.0966601690574578,2.6304192512950206,0.19347250808585711,-8239.906165191645,FALSE
88,1.6350613067316013,0.6227138545102717,59.4974697958085,0.025286680388121142,-8247.000628366715,FALSE
286,1.5749598409339824,0.7867383127464658,189.1017551649543,0.007644810349897089,-8251.239553661371,FALSE
45,1.6474799114137693,0.8931861863313691,5.420749825600763,0.04351661276095266,-8247.3885148209,FALSE
193,1.5133704981426517,0.2881224655440796,214.34276314479717,0.0111731843575419,-8247.947595245847,FALSE
13,1.7518841604320017,0.9671348198825928,7.9317665854752075,0.1126139370773302,-8241.42753099967,FALSE
494,1.5262975949884425,0.6260450526942727,36.41473904987847,0.00562689099606338,-8247.210972991146,TRUE
294,1.5965534507610326,0.38387731068946374,105.81597590529891,0.009623031841487792,-8247.582656781311,TRUE
2,3.0631873355283945,1.1360772461201705,1.7813173733219898,0.39400176418700383,-8239.218627888797,FALSE
2,4.803121101094807,1.2211337029762188,0.9951436349756102,0.39400176418700383,-8243.00362102357,FALSE
35,1.6746942546010954,0.9674673377142257,23.399482863074265,0.05174948544545722,-8243.961206080858,FALSE
281,1.558814120432717,0.6750846367601571,24.755046960926876,0.009475355683101717,-8245.921911900296,TRUE
84,1.5773094389232014,0.9567252322226731,8.769497442423937,0.029254808643106065,-8245.348573513953,TRUE
27,1.5500451791464456,0.9224514787600975,10.663253253305651,0.07098580563156792,-8245.30654986344,TRUE
167,1.5809275386517823,0.7732680450756751,15.12591305466556,0.015546800449699921,-8245.171435095219,TRUE
466,1.5086242616535026,0.7138230010804182,12.059862253143615,0.005939393703385452,-8247.555003223151,TRUE
38,1.7446928879333135,0.6540321283636481,32.956043904065375,0.048809173772419875,-8244.980661030148,FALSE
184,1.6089165091675504,0.406435133805223,168.52834389296527,0.012055277859453102,-8247.80063521426,FALSE
6,2.103081271251951,1.183498813969017,3.5518001532936117,0.19347250808585711,-8240.579109460004,FALSE
386,1.5789923674201503,0.49291661280282073,22.612966863249675,0.005825175988133866,-8246.936170227515,TRUE
190,1.558023221071766,0.6041983068740221,29.689144616754774,0.012139933140786445,-8245.202924913368,TRUE
302,1.5903047450673717,0.11919904327831676,268.51601095552377,0.007056748015289621,-8248.900030928247,FALSE
155,1.5453285152567429,0.4429165096180239,81.42294880253567,0.017161856799994532,-8245.802217256412,TRUE
319,1.545417344556967,0.43100928949492867,136.94715430647028,0.007056748015289621,-8248.419560150036,FALSE
546,1.5337143121910655,-0.19667557641988848,595.1304101467383,0.006820036396985218,-8253.040948239335,TRUE
131,1.5521054344907275,0.713913474530477,30.81504716187788,0.01899853425366901,-8244.81734899167,TRUE
344,1.4699501603864271,0.6790468789940871,25.88983185830412,0.006807237534760986,-8248.92823640033,TRUE
145,1.529260269570868,0.45958885787211495,95.87192876967225,0.020117957922978873,-8246.980577525503,TRUE
353,1.6023548969848718,0.5298913707945426,35.62971900853384,0.007367778536540153,-8247.714394283272,TRUE
147,1.6307119772578202,0.5390419545078512,65.11006291962767,0.01587768303440165,-8248.509352472163,FALSE
25,1.6324634808832352,1.0770550362089015,2.407224472611189,0.07260106137067572,-8243.669430098402,TRUE
478,1.54558101732174,0.25408036525740885,186.42764755644714,0.005521560425107588,-8247.385422377625,TRUE
72,1.5954551317387338,0.5834459012275529,73.7437017962817,0.02999117906498089,-8246.54192066556,FALSE
411,1.5552283948123542,0.14736293476437884,228.30270680413685,0.006775999656792646,-8247.816398086794,TRUE
468,1.5534263096964223,0.2860531879520715,133.6547153932394,0.00505725968189932,-8247.0418739463,TRUE
6,1.9799068133489135,1.1644038060118291,2.8689520237129442,0.19347250808585711,-8239.001472284188,FALSE
113,1.5824453468578235,0.44095899494785323,81.53249217598977,0.019994119376653924,-8246.844729224787,FALSE
168,1.5437832554800648,0.6518088990822433,22.813628089704533,0.013278528623420573,-8245.178431885635,TRUE
147,1.5569541142758458,0.6305761734121265,28.578679047108405,0.015496318761902413,-8244.978123221283,TRUE
336,1.5827670461753942,0.579457312865735,46.757935308258915,0.006174654513378418,-8248.387882965744,FALSE
27,1.5568425509984187,0.8605707551629824,25.46104008105238,0.06380476330491032,-8245.6886700193,FALSE
256,1.5182112772245848,0.5168319222325798,55.734325262639004,0.008957870980405189,-8246.216483163907,TRUE
27,1.7096972327715114,0.6836362641506456,26.003815197490066,0.06380476330491032,-8242.741491532985,FALSE
165,1.570864576862991,0.6105114338450335,57.16362106298499,0.014113496030579242,-8247.149149410847,FALSE
258,1.5445252891061605,0.48577733795383865,21.82946583589679,0.00911496618641576,-8249.27953508675,FALSE
171,1.562422798547477,0.02354219964163281,292.7032776879491,0.01323140252866804,-8249.631627462819,FALSE
54,1.5813813663794305,0.8197129041055856,23.674484242731044,0.04564486629437058,-8245.72305427639,TRUE
182,1.5875405920963064,0.029428640491457783,305.1486640634619,0.012055277859453102,-8248.484009648386,FALSE
494,1.5448007244939528,0.6188009903269895,47.102718775542705,0.005980612788907388,-8247.579112957483,TRUE
343,1.518040724502874,0.12891871784613007,222.23323434401385,0.007791873532864884,-8247.839487779303,TRUE
301,1.5260864861706818,0.4626400482117185,55.78611882918764,0.007222637630272592,-8246.38053522141,TRUE
185,1.5421273903155646,0.5286227882901573,67.51753059468035,0.014067340824094218,-8245.451418160188,TRUE
184,1.575382581456142,0.7153073524050211,28.94334243442692,0.014620769845859256,-8245.436695856055,TRUE
269,1.5376579969935882,0.44175160389130763,79.06152505938084,0.009020270895995866,-8245.96051938837,TRUE
174,1.5958665027697794,0.4371964452642261,201.86380957167802,0.012937371361364304,-8248.940938718932,FALSE
223,1.5563510729195185,0.5622225559385754,50.28971596892489,0.011296025402150972,-8245.462689826525,TRUE
28,1.6326935372730633,0.8344418504125467,24.96257647117386,0.06292266980299911,-8244.11363972306,FALSE
537,1.5267099433831355,0.645769424461384,12.420172603823136,0.005097716757484641,-8247.04607460089,TRUE
387,1.5609633851449234,0.165081024649408,186.61187933724287,0.00558659217877095,-8249.829533493312,FALSE
405,1.5026595074732358,0.4934305265573557,112.16215094358607,0.006697397459740711,-8247.708747541416,TRUE
326,1.5071061741951026,0.5712688060943073,27.036767684455686,0.006649749425703192,-8246.64915383662,TRUE
7,1.744595981240154,0.9596500167346097,8.044104581941346,0.1746545133784181,-8244.123218291605,FALSE
